Мандант;Роль;ИмяПользоват;Начальная дата;Конечная дата;Исключая;Дата;Время;Метка UTC-времени в краткой форме (ГГГГМ;Присвоение из орг. менеджмента HR;Присвоение из групповой роли
400;ZGBI024_2D00_FMREP;XDOSAS17;25.12.2017;31.12.9999;;25.12.2017;12:34:41;0;;
400;ZGBI024_2D00_FMREP;XDOSAS21;25.12.2017;31.12.9999;;25.12.2017;12:34:41;0;;
400;ZGBI024_2D00_FMREP;XDOSAV55;25.12.2017;31.12.9999;;25.12.2017;12:34:43;0;;
400;ZGBI024_2D00_FMREP;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZGBI024_2D00_FMREP;XDOSKS01;25.12.2017;31.12.9999;;25.12.2017;12:34:57;0;;
400;ZGBI024_2D00_FMREP;XDOSMV22;30.05.2018;31.12.9999;;30.05.2018;15:38:36;0;;
400;ZGBI024_2D00_FMREP;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZGBI024_2D00_FMREP;XDOSRV08;25.12.2017;31.12.9999;;25.12.2017;12:35:08;0;;
400;ZGBI024_2D00_FMREP;XDOSSV16;25.12.2017;31.12.9999;;25.12.2017;12:35:11;0;;
400;ZGBI024_2D00_FMREP;XDOSTV08;15.02.2018;31.12.9999;;15.02.2018;11:38:18;0;;
400;ZGBI024_2D00_FMREP;XDOSYN01;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZGBI024_2D00_FMREP;XDOSYV08;25.12.2017;31.12.9999;;25.12.2017;12:35:26;0;;
400;ZGBI024_2D00_FMREP;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZGBI024_2D00_FMREP;XDOTNA04;25.12.2017;31.12.9999;;25.12.2017;12:35:35;0;;
400;ZGBI024_2D00_FMREP;XDOTYV03;25.12.2017;31.12.9999;;25.12.2017;12:35:45;0;;
400;ZGBI024_2D00_FMREP;XDOVAO03;25.12.2017;31.12.9999;;25.12.2017;12:35:51;0;;
400;ZGBI024_2D00_FMREP;XDOVBA;30.05.2018;31.12.9999;;30.05.2018;15:38:40;0;;
400;ZGBI024_2D00_FMREP;XDOVIA06;25.12.2017;31.12.9999;;25.12.2017;12:35:55;0;;
400;ZGBI024_2D00_FMREP;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZGBI024_2D00_FMREP;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZGBI024_2D00_FMREP;XDOYAS01;25.12.2017;31.12.9999;;25.12.2017;12:36:04;0;;
400;ZGBI024_2D00_FMREP;XDOZEM;25.12.2017;31.12.9999;;25.12.2017;12:36:12;0;;
400;ZGBI024_2D00_FMREP;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZGBI024_2D00_FMREP;XOAYY;25.12.2017;31.12.9999;;25.12.2017;12:36:19;0;;
400;ZGBI034_2D00_COREP;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZGBI034_2D00_COREP;XDOAIV09;30.05.2018;31.12.9999;;30.05.2018;15:32:59;0;;
400;ZGBI034_2D00_COREP;XDOANB;25.12.2017;31.12.9999;;25.12.2017;12:28:27;0;;
400;ZGBI034_2D00_COREP;XDOBAV27;25.12.2017;31.12.9999;;25.12.2017;12:28:42;0;;
400;ZGBI034_2D00_COREP;XDOBEV14;25.12.2017;31.12.9999;;25.12.2017;12:28:51;0;;
400;ZGBI034_2D00_COREP;XDOBIN03;25.12.2017;31.12.9999;;25.12.2017;12:28:58;0;;
400;ZGBI034_2D00_COREP;XDOBMN01;30.05.2018;31.12.9999;;30.05.2018;15:33:07;0;;
400;ZGBI034_2D00_COREP;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZGBI034_2D00_COREP;XDOCVA04;25.12.2017;31.12.9999;;25.12.2017;12:29:36;0;;
400;ZGBI034_2D00_COREP;XDODAM02;25.12.2017;31.12.9999;;25.12.2017;12:29:43;0;;
400;ZGBI034_2D00_COREP;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZGBI034_2D00_COREP;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZGBI034_2D00_COREP;XDOEAN06;25.12.2017;31.12.9999;;25.12.2017;12:29:59;0;;
400;ZGBI034_2D00_COREP;XDOEAV06;30.05.2018;31.12.9999;;30.05.2018;15:33:15;0;;
400;ZGBI034_2D00_COREP;XDOEIA01;25.12.2017;31.12.9999;;25.12.2017;12:30:03;0;;
400;ZGBI034_2D00_COREP;XDOEVY;25.12.2017;31.12.9999;;25.12.2017;12:30:10;0;;
400;ZGBI034_2D00_COREP;XDOFEA04;29.05.2018;31.12.9999;;29.05.2018;14:33:40;0;;
400;ZGBI034_2D00_COREP;XDOGAI01;25.12.2017;31.12.9999;;25.12.2017;12:30:21;0;;
400;ZGBI034_2D00_COREP;XDOGES02;25.12.2017;31.12.9999;;25.12.2017;12:30:28;0;;
400;ZGBI034_2D00_COREP;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZGBI034_2D00_COREP;XDOGNI;25.12.2017;31.12.9999;;25.12.2017;12:30:39;0;;
400;ZGBI034_2D00_COREP;XDOGOA05;25.12.2017;31.12.9999;;25.12.2017;12:30:42;0;;
400;ZGBI034_2D00_COREP;XDOGRA02;20.02.2018;31.12.9999;;20.02.2018;14:57:57;0;;
400;ZGBI034_2D00_COREP;XDOIEP;25.12.2017;31.12.9999;;25.12.2017;12:30:51;0;;
400;ZGBI034_2D00_COREP;XDOINV03;25.12.2017;31.12.9999;;25.12.2017;12:30:54;0;;
400;ZGBI034_2D00_COREP;XDOIYI;25.12.2017;31.12.9999;;25.12.2017;12:31:04;0;;
400;ZGBI034_2D00_COREP;XDOKAA40;30.05.2018;31.12.9999;;30.05.2018;15:33:27;0;;
400;ZGBI034_2D00_COREP;XDOKEI04;25.12.2017;31.12.9999;;25.12.2017;12:31:24;0;;
400;ZGBI034_2D00_COREP;XDOKIM01;25.12.2017;31.12.9999;;25.12.2017;12:31:41;0;;
400;ZGBI034_2D00_COREP;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZGBI034_2D00_COREP;XDOKLP01;25.12.2017;31.12.9999;;25.12.2017;12:31:49;0;;
400;ZGBI034_2D00_COREP;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZGBI034_2D00_COREP;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZGBI034_2D00_COREP;XDOKMS01;25.12.2017;31.12.9999;;25.12.2017;12:31:53;0;;
400;ZGBI034_2D00_COREP;XDOKMS02;25.12.2017;31.12.9999;;25.12.2017;12:31:56;0;;
400;ZGBI034_2D00_COREP;XDOKMV24;25.12.2017;31.12.9999;;25.12.2017;12:31:58;0;;
400;ZGBI034_2D00_COREP;XDOKNA18;25.12.2017;31.12.9999;;27.12.2017;18:48:33;0;;
400;ZGBI034_2D00_COREP;XDOKNN09;15.02.2018;31.12.9999;;15.02.2018;11:38:13;0;;
400;ZGBI034_2D00_COREP;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZGBI034_2D00_COREP;XDOKNV16;25.12.2017;31.12.9999;;25.12.2017;12:32:07;0;;
400;ZGBI034_2D00_COREP;XDOKOA16;25.12.2017;31.12.9999;;25.12.2017;12:32:11;0;;
400;ZGBI034_2D00_COREP;XDOKOV22;25.12.2017;31.12.9999;;25.12.2017;12:32:13;0;;
400;ZGBI034_2D00_COREP;XDOKSV18;29.05.2018;31.12.9999;;29.05.2018;14:33:53;0;;
400;ZGBI034_2D00_COREP;XDOKVV36;25.12.2017;31.12.9999;;11.04.2018;13:58:00;0;;
400;ZGBI034_2D00_COREP;XDOLES02;25.12.2017;31.12.9999;;25.12.2017;12:33:00;0;;
400;ZGBI034_2D00_COREP;XDOLIV02;25.12.2017;31.12.9999;;25.12.2017;12:33:05;0;;
400;ZGBI034_2D00_COREP;XDOLMG;25.12.2017;31.12.9999;;25.12.2017;12:33:09;0;;
400;ZGBI034_2D00_COREP;XDOMAN02;25.12.2017;31.12.9999;;25.12.2017;12:33:17;0;;
400;ZGBI034_2D00_COREP;XDOMDV07;25.12.2017;31.12.9999;;25.12.2017;12:33:23;0;;
400;ZGBI034_2D00_COREP;XDOMEV16;29.05.2018;31.12.9999;;29.05.2018;14:33:57;0;;
400;ZGBI034_2D00_COREP;XDOMGV04;25.12.2017;31.12.9999;;25.12.2017;12:33:27;0;;
400;ZGBI034_2D00_COREP;XDOMIF;25.12.2017;31.12.9999;;27.12.2017;18:48:41;0;;
400;ZGBI034_2D00_COREP;XDOMIG;25.12.2017;31.12.9999;;27.12.2017;18:48:44;0;;
400;ZGBI034_2D00_COREP;XDOMNM02;25.12.2017;31.12.9999;;25.12.2017;12:33:31;0;;
400;ZGBI034_2D00_COREP;XDOMNV10;25.12.2017;31.12.9999;;25.12.2017;12:33:33;0;;
400;ZGBI034_2D00_COREP;XDOMOV09;25.12.2017;31.12.9999;;27.12.2017;18:48:46;0;;
400;ZGBI034_2D00_COREP;XDOMRV01;25.12.2017;31.12.9999;;27.12.2017;18:48:47;0;;
400;ZGBI034_2D00_COREP;XDOMYV10;15.02.2018;31.12.9999;;15.02.2018;11:38:15;0;;
400;ZGBI034_2D00_COREP;XDONKA;25.12.2017;31.12.9999;;25.12.2017;12:33:47;0;;
400;ZGBI034_2D00_COREP;XDOOOM;25.12.2017;31.12.9999;;25.12.2017;12:33:55;0;;
400;ZGBI034_2D00_COREP;XDOOSA01;25.12.2017;31.12.9999;;25.12.2017;12:33:57;0;;
400;ZGBI034_2D00_COREP;XDOPDV07;25.12.2017;31.12.9999;;27.12.2017;18:48:50;0;;
400;ZGBI034_2D00_COREP;XDOPEA15;25.12.2017;31.12.9999;;25.12.2017;12:34:05;0;;
400;ZGBI034_2D00_COREP;XDOPIP;25.12.2017;31.12.9999;;27.12.2017;18:48:51;0;;
400;ZGBI034_2D00_COREP;XDOPON04;15.02.2018;31.12.9999;;15.02.2018;11:38:18;0;;
400;ZGBI034_2D00_COREP;XDOPSV06;25.12.2017;31.12.9999;;27.12.2017;18:48:53;0;;
400;ZGBI034_2D00_COREP;XDOPTS02;25.12.2017;31.12.9999;;25.12.2017;12:34:16;0;;
400;ZGBI034_2D00_COREP;XDOREF;25.12.2017;31.12.9999;;25.12.2017;12:34:23;0;;
400;ZGBI034_2D00_COREP;XDORIA01;29.05.2018;31.12.9999;;29.05.2018;14:34:02;0;;
400;ZGBI034_2D00_COREP;XDORYL;25.12.2017;31.12.9999;;25.12.2017;12:34:32;0;;
400;ZGBI034_2D00_COREP;XDOSAA47;25.12.2017;31.12.9999;;27.12.2017;18:48:56;0;;
400;ZGBI034_2D00_COREP;XDOSAA62;25.12.2017;31.12.9999;;25.12.2017;12:34:36;0;;
400;ZGBI034_2D00_COREP;XDOSAN14;25.12.2017;31.12.9999;;27.12.2017;18:48:58;0;;
400;ZGBI034_2D00_COREP;XDOSDS07;25.12.2017;31.12.9999;;27.12.2017;18:48:59;0;;
400;ZGBI034_2D00_COREP;XDOSGN01;25.12.2017;31.12.9999;;27.12.2017;18:49:03;0;;
400;ZGBI034_2D00_COREP;XDOSIV26;25.12.2017;31.12.9999;;25.12.2017;12:34:56;0;;
400;ZGBI034_2D00_COREP;XDOSKS01;25.12.2017;31.12.9999;;25.12.2017;12:34:57;0;;
400;ZGBI034_2D00_COREP;XDOSLP;25.12.2017;31.12.9999;;25.12.2017;12:35:00;0;;
400;ZGBI034_2D00_COREP;XDOSMV22;30.05.2018;31.12.9999;;30.05.2018;15:38:36;0;;
400;ZGBI034_2D00_COREP;XDOSNE;25.12.2017;31.12.9999;;27.12.2017;18:49:09;0;;
400;ZGBI034_2D00_COREP;XDOSNI03;25.12.2017;31.12.9999;;25.12.2017;12:35:04;0;;
400;ZGBI034_2D00_COREP;XDOSOA19;25.12.2017;31.12.9999;;27.12.2017;18:49:11;0;;
400;ZGBI034_2D00_COREP;XDOSOV20;25.12.2017;31.12.9999;;25.12.2017;12:35:07;0;;
400;ZGBI034_2D00_COREP;XDOSRV08;25.12.2017;31.12.9999;;25.12.2017;12:35:08;0;;
400;ZGBI034_2D00_COREP;XDOSSI02;25.12.2017;31.12.9999;;27.12.2017;18:49:12;0;;
400;ZGBI034_2D00_COREP;XDOSSV16;25.12.2017;31.12.9999;;25.12.2017;12:35:11;0;;
400;ZGBI034_2D00_COREP;XDOSSY04;25.12.2017;31.12.9999;;25.12.2017;12:35:13;0;;
400;ZGBI034_2D00_COREP;XDOSTV08;15.02.2018;31.12.9999;;15.02.2018;11:38:18;0;;
400;ZGBI034_2D00_COREP;XDOSYN01;25.12.2017;31.12.9999;;27.12.2017;18:49:16;0;;
400;ZGBI034_2D00_COREP;XDOTMA04;25.12.2017;31.12.9999;;27.12.2017;18:49:17;0;;
400;ZGBI034_2D00_COREP;XDOTOA02;25.12.2017;31.12.9999;;25.12.2017;12:35:36;0;;
400;ZGBI034_2D00_COREP;XDOTVA07;30.05.2018;31.12.9999;;30.05.2018;15:38:38;0;;
400;ZGBI034_2D00_COREP;XDOTYV03;25.12.2017;31.12.9999;;25.12.2017;12:35:45;0;;
400;ZGBI034_2D00_COREP;XDOVBA;30.05.2018;31.12.9999;;30.05.2018;15:38:40;0;;
400;ZGBI034_2D00_COREP;XDOVES02;30.05.2018;31.12.9999;;30.05.2018;15:38:42;0;;
400;ZGBI034_2D00_COREP;XDOVIA06;25.12.2017;31.12.9999;;25.12.2017;12:35:55;0;;
400;ZGBI034_2D00_COREP;XDOVIV04;25.12.2017;31.12.9999;;25.12.2017;12:35:55;0;;
400;ZGBI034_2D00_COREP;XDOVKR;25.12.2017;31.12.9999;;27.12.2017;18:49:19;0;;
400;ZGBI034_2D00_COREP;XDOVNV13;25.12.2017;31.12.9999;;27.12.2017;18:49:21;0;;
400;ZGBI034_2D00_COREP;XDOVSA05;25.12.2017;31.12.9999;;25.12.2017;12:36:00;0;;
400;ZGBI034_2D00_COREP;XDOVVE02;30.05.2018;31.12.9999;;30.05.2018;15:38:44;0;;
400;ZGBI034_2D00_COREP;XDOVYA01;25.12.2017;31.12.9999;;27.12.2017;18:49:23;0;;
400;ZGBI034_2D00_COREP;XDOYAV08;30.05.2018;31.12.9999;;30.05.2018;15:38:46;0;;
400;ZGBI034_2D00_COREP;XDOZID;25.12.2017;31.12.9999;;27.12.2017;18:49:24;0;;
400;ZGBI034_2D00_COREP;XDOZLS01;25.12.2017;31.12.9999;;25.12.2017;12:36:13;0;;
400;ZGBI034_2D00_COREP;XOAYY;25.12.2017;31.12.9999;;25.12.2017;12:36:19;0;;
400;ZGBI041_2D00_FPLN;XDOAAA15;25.12.2017;31.12.9999;;25.12.2017;12:28:03;0;;
400;ZGBI041_2D00_FPLN;XDOAAP02;25.12.2017;31.12.9999;;27.12.2017;18:48:04;0;;
400;ZGBI041_2D00_FPLN;XDOAEI01;25.12.2017;31.12.9999;;27.12.2017;18:48:09;0;;
400;ZGBI041_2D00_FPLN;XDOAEO;25.12.2017;31.12.9999;;25.12.2017;12:28:20;0;;
400;ZGBI041_2D00_FPLN;XDOAIV09;30.05.2018;31.12.9999;;30.05.2018;15:32:59;0;;
400;ZGBI041_2D00_FPLN;XDOAMA09;25.12.2017;31.12.9999;;25.12.2017;12:28:24;0;;
400;ZGBI041_2D00_FPLN;XDOANB;25.12.2017;31.12.9999;;25.12.2017;12:28:27;0;;
400;ZGBI041_2D00_FPLN;XDOANS03;25.12.2017;31.12.9999;;27.12.2017;18:48:12;0;;
400;ZGBI041_2D00_FPLN;XDOANS05;30.05.2018;31.12.9999;;30.05.2018;15:33:02;0;;
400;ZGBI041_2D00_FPLN;XDOAOY;25.12.2017;31.12.9999;;25.12.2017;12:28:29;0;;
400;ZGBI041_2D00_FPLN;XDOATG;29.05.2018;31.12.9999;;29.05.2018;14:33:35;0;;
400;ZGBI041_2D00_FPLN;XDOBAI;29.05.2018;31.12.9999;;29.05.2018;14:33:36;0;;
400;ZGBI041_2D00_FPLN;XDOBAN09;25.12.2017;31.12.9999;;25.12.2017;12:28:40;0;;
400;ZGBI041_2D00_FPLN;XDOBAS10;15.02.2018;31.12.9999;;15.02.2018;11:38:06;0;;
400;ZGBI041_2D00_FPLN;XDOBAV27;25.12.2017;31.12.9999;;25.12.2017;12:28:42;0;;
400;ZGBI041_2D00_FPLN;XDOBAV28;25.12.2017;31.12.9999;;25.12.2017;12:28:43;0;;
400;ZGBI041_2D00_FPLN;XDOBDS01;25.12.2017;31.12.9999;;27.12.2017;18:48:13;0;;
400;ZGBI041_2D00_FPLN;XDOBEN03;25.12.2017;31.12.9999;;25.12.2017;12:28:48;0;;
400;ZGBI041_2D00_FPLN;XDOBEN05;29.05.2018;31.12.9999;;29.05.2018;14:33:36;0;;
400;ZGBI041_2D00_FPLN;XDOBEV13;25.12.2017;31.12.9999;;25.12.2017;12:28:50;0;;
400;ZGBI041_2D00_FPLN;XDOBGS01;29.05.2018;31.12.9999;;29.05.2018;14:33:37;0;;
400;ZGBI041_2D00_FPLN;XDOBIG02;25.12.2017;31.12.9999;;25.12.2017;12:28:56;0;;
400;ZGBI041_2D00_FPLN;XDOBIL01;25.12.2017;31.12.9999;;25.12.2017;12:28:56;0;;
400;ZGBI041_2D00_FPLN;XDOBIN03;25.12.2017;31.12.9999;;25.12.2017;12:28:58;0;;
400;ZGBI041_2D00_FPLN;XDOBKA01;25.12.2017;31.12.9999;;25.12.2017;12:29:00;0;;
400;ZGBI041_2D00_FPLN;XDOBLV03;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZGBI041_2D00_FPLN;XDOBMN01;30.05.2018;31.12.9999;;30.05.2018;15:33:07;0;;
400;ZGBI041_2D00_FPLN;XDOBOG;25.12.2017;31.12.9999;;27.12.2017;18:48:14;0;;
400;ZGBI041_2D00_FPLN;XDOBOO;25.12.2017;31.12.9999;;25.12.2017;12:29:12;0;;
400;ZGBI041_2D00_FPLN;XDOBRI01;25.12.2017;31.12.9999;;25.12.2017;12:29:14;0;;
400;ZGBI041_2D00_FPLN;XDOBTN04;25.12.2017;31.12.9999;;25.12.2017;12:29:23;0;;
400;ZGBI041_2D00_FPLN;XDOBVA06;25.12.2017;31.12.9999;;25.12.2017;12:29:24;0;;
400;ZGBI041_2D00_FPLN;XDOCAE;25.12.2017;31.12.9999;;25.12.2017;12:29:29;0;;
400;ZGBI041_2D00_FPLN;XDOCAS05;25.12.2017;31.12.9999;;27.12.2017;18:48:15;0;;
400;ZGBI041_2D00_FPLN;XDOCIY;25.12.2017;31.12.9999;;25.12.2017;12:29:31;0;;
400;ZGBI041_2D00_FPLN;XDOCSS03;29.05.2018;31.12.9999;;29.05.2018;14:33:38;0;;
400;ZGBI041_2D00_FPLN;XDOCSY;25.12.2017;31.12.9999;;25.12.2017;12:29:33;0;;
400;ZGBI041_2D00_FPLN;XDOCVA04;23.07.2018;31.12.9999;;23.07.2018;12:33:01;0;;
400;ZGBI041_2D00_FPLN;XDOCVV03;25.12.2017;31.12.9999;;25.12.2017;12:29:37;0;;
400;ZGBI041_2D00_FPLN;XDOCVY;25.12.2017;31.12.9999;;25.12.2017;12:29:39;0;;
400;ZGBI041_2D00_FPLN;XDODAB01;29.05.2018;31.12.9999;;29.05.2018;14:33:38;0;;
400;ZGBI041_2D00_FPLN;XDODAM02;25.12.2017;31.12.9999;;25.12.2017;12:29:43;0;;
400;ZGBI041_2D00_FPLN;XDODAN04;29.05.2018;31.12.9999;;29.05.2018;14:33:39;0;;
400;ZGBI041_2D00_FPLN;XDODAV23;25.12.2017;31.12.9999;;27.12.2017;18:48:17;0;;
400;ZGBI041_2D00_FPLN;XDODDA03;25.12.2017;31.12.9999;;25.12.2017;12:29:49;0;;
400;ZGBI041_2D00_FPLN;XDODLY;25.12.2017;31.12.9999;;25.12.2017;12:29:54;0;;
400;ZGBI041_2D00_FPLN;XDODTV03;25.12.2017;31.12.9999;;27.12.2017;18:48:19;0;;
400;ZGBI041_2D00_FPLN;XDOEAV06;30.05.2018;31.12.9999;;30.05.2018;15:33:15;0;;
400;ZGBI041_2D00_FPLN;XDOEIB01;25.12.2017;31.12.9999;;25.12.2017;12:30:04;0;;
400;ZGBI041_2D00_FPLN;XDOEKV01;30.05.2018;31.12.9999;;30.05.2018;15:33:18;0;;
400;ZGBI041_2D00_FPLN;XDOEOL;30.05.2018;31.12.9999;;30.05.2018;15:33:20;0;;
400;ZGBI041_2D00_FPLN;XDOEVY;25.12.2017;31.12.9999;;25.12.2017;12:30:10;0;;
400;ZGBI041_2D00_FPLN;XDOFAY01;30.05.2018;31.12.9999;;30.05.2018;15:33:21;0;;
400;ZGBI041_2D00_FPLN;XDOFEA04;25.12.2017;31.12.9999;;25.12.2017;12:30:12;0;;
400;ZGBI041_2D00_FPLN;XDOFES;22.05.2018;31.12.9999;;22.05.2018;14:38:01;0;;
400;ZGBI041_2D00_FPLN;XDOFGN02;29.05.2018;31.12.9999;;29.05.2018;14:33:40;0;;
400;ZGBI041_2D00_FPLN;XDOFTA;25.12.2017;31.12.9999;;25.12.2017;12:30:18;0;;
400;ZGBI041_2D00_FPLN;XDOGAI01;25.12.2017;31.12.9999;;25.12.2017;12:30:21;0;;
400;ZGBI041_2D00_FPLN;XDOGAR04;20.02.2018;31.12.9999;;20.02.2018;14:57:55;0;;
400;ZGBI041_2D00_FPLN;XDOGBR;25.12.2017;31.12.9999;;25.12.2017;12:30:24;0;;
400;ZGBI041_2D00_FPLN;XDOGDN01;29.05.2018;31.12.9999;;29.05.2018;14:33:42;0;;
400;ZGBI041_2D00_FPLN;XDOGEA05;29.05.2018;31.12.9999;;29.05.2018;14:33:42;0;;
400;ZGBI041_2D00_FPLN;XDOGEA07;30.05.2018;31.12.9999;;30.05.2018;15:33:22;0;;
400;ZGBI041_2D00_FPLN;XDOGED;25.12.2017;31.12.9999;;25.12.2017;12:30:26;0;;
400;ZGBI041_2D00_FPLN;XDOGES02;25.12.2017;31.12.9999;;25.12.2017;12:30:28;0;;
400;ZGBI041_2D00_FPLN;XDOGII02;25.12.2017;31.12.9999;;25.12.2017;12:30:29;0;;
400;ZGBI041_2D00_FPLN;XDOGLP02;25.12.2017;31.12.9999;;25.12.2017;12:30:34;0;;
400;ZGBI041_2D00_FPLN;XDOGNG03;25.12.2017;31.12.9999;;27.12.2017;18:48:22;0;;
400;ZGBI041_2D00_FPLN;XDOGNI;25.12.2017;31.12.9999;;25.12.2017;12:30:39;0;;
400;ZGBI041_2D00_FPLN;XDOGOA05;25.12.2017;31.12.9999;;25.12.2017;12:30:42;0;;
400;ZGBI041_2D00_FPLN;XDOGRA02;20.02.2018;31.12.9999;;20.02.2018;14:57:57;0;;
400;ZGBI041_2D00_FPLN;XDOGSA06;25.12.2017;31.12.9999;;25.12.2017;12:30:44;0;;
400;ZGBI041_2D00_FPLN;XDOGSP;30.05.2018;31.12.9999;;30.05.2018;15:33:23;0;;
400;ZGBI041_2D00_FPLN;XDOGVI;29.05.2018;31.12.9999;;29.05.2018;14:33:45;0;;
400;ZGBI041_2D00_FPLN;XDOGYA04;29.05.2018;31.12.9999;;29.05.2018;14:33:45;0;;
400;ZGBI041_2D00_FPLN;XDOIDA;25.12.2017;31.12.9999;;25.12.2017;12:30:48;0;;
400;ZGBI041_2D00_FPLN;XDOIDY;25.12.2017;31.12.9999;;25.12.2017;12:30:50;0;;
400;ZGBI041_2D00_FPLN;XDOIEP;25.12.2017;31.12.9999;;25.12.2017;12:30:51;0;;
400;ZGBI041_2D00_FPLN;XDOIEV04;29.05.2018;31.12.9999;;29.05.2018;14:33:46;0;;
400;ZGBI041_2D00_FPLN;XDOIEV06;29.05.2018;31.12.9999;;29.05.2018;14:33:47;0;;
400;ZGBI041_2D00_FPLN;XDOINV03;25.12.2017;31.12.9999;;25.12.2017;12:30:54;0;;
400;ZGBI041_2D00_FPLN;XDOIVY;25.12.2017;31.12.9999;;25.12.2017;12:30:59;0;;
400;ZGBI041_2D00_FPLN;XDOIYI;25.12.2017;31.12.9999;;25.12.2017;12:31:04;0;;
400;ZGBI041_2D00_FPLN;XDOIYV02;29.05.2018;31.12.9999;;29.05.2018;14:33:48;0;;
400;ZGBI041_2D00_FPLN;XDOKAA40;30.05.2018;31.12.9999;;30.05.2018;15:33:27;0;;
400;ZGBI041_2D00_FPLN;XDOKAG04;29.05.2018;31.12.9999;;29.05.2018;14:33:49;0;;
400;ZGBI041_2D00_FPLN;XDOKAI15;25.12.2017;31.12.9999;;25.12.2017;12:31:10;0;;
400;ZGBI041_2D00_FPLN;XDOKAM08;25.12.2017;31.12.9999;;25.12.2017;12:31:10;0;;
400;ZGBI041_2D00_FPLN;XDOKAN09;25.12.2017;31.12.9999;;25.12.2017;12:31:11;0;;
400;ZGBI041_2D00_FPLN;XDOKAN11;29.05.2018;31.12.9999;;29.05.2018;14:33:50;0;;
400;ZGBI041_2D00_FPLN;XDOKAY13;25.12.2017;31.12.9999;;25.12.2017;12:31:17;0;;
400;ZGBI041_2D00_FPLN;XDOKED;25.12.2017;31.12.9999;;25.12.2017;12:31:23;0;;
400;ZGBI041_2D00_FPLN;XDOKEV20;30.05.2018;31.12.9999;;30.05.2018;15:38:20;0;;
400;ZGBI041_2D00_FPLN;XDOKEV24;25.12.2017;31.12.9999;;25.12.2017;12:31:28;0;;
400;ZGBI041_2D00_FPLN;XDOKEV33;30.05.2018;31.12.9999;;30.05.2018;15:38:20;0;;
400;ZGBI041_2D00_FPLN;XDOKEY05;29.05.2018;31.12.9999;;29.05.2018;14:33:51;0;;
400;ZGBI041_2D00_FPLN;XDOKGF;25.12.2017;31.12.9999;;25.12.2017;12:31:35;0;;
400;ZGBI041_2D00_FPLN;XDOKIE01;29.05.2018;31.12.9999;;29.05.2018;14:33:51;0;;
400;ZGBI041_2D00_FPLN;XDOKIM01;25.12.2017;31.12.9999;;25.12.2017;12:31:41;0;;
400;ZGBI041_2D00_FPLN;XDOKIY;25.12.2017;31.12.9999;;27.12.2017;18:48:26;0;;
400;ZGBI041_2D00_FPLN;XDOKKS05;25.12.2017;31.12.9999;;25.12.2017;12:31:45;0;;
400;ZGBI041_2D00_FPLN;XDOKLP01;25.12.2017;31.12.9999;;25.12.2017;12:31:49;0;;
400;ZGBI041_2D00_FPLN;XDOKMM01;25.12.2017;31.12.9999;;27.12.2017;18:48:30;0;;
400;ZGBI041_2D00_FPLN;XDOKMM03;25.12.2017;31.12.9999;;27.12.2017;18:48:32;0;;
400;ZGBI041_2D00_FPLN;XDOKMS01;25.12.2017;31.12.9999;;25.12.2017;12:31:53;0;;
400;ZGBI041_2D00_FPLN;XDOKNG02;29.05.2018;31.12.9999;;29.05.2018;14:33:52;0;;
400;ZGBI041_2D00_FPLN;XDOKNS03;25.12.2017;31.12.9999;;27.12.2017;18:48:35;0;;
400;ZGBI041_2D00_FPLN;XDOKNV16;25.12.2017;31.12.9999;;25.12.2017;12:32:07;0;;
400;ZGBI041_2D00_FPLN;XDOKNV22;25.12.2017;31.12.9999;;25.12.2017;12:32:09;0;;
400;ZGBI041_2D00_FPLN;XDOKOA14;25.12.2017;31.12.9999;;25.12.2017;12:32:11;0;;
400;ZGBI041_2D00_FPLN;XDOKOV21;30.05.2018;31.12.9999;;30.05.2018;15:38:21;0;;
400;ZGBI041_2D00_FPLN;XDOKOV22;25.12.2017;31.12.9999;;25.12.2017;12:32:13;0;;
400;ZGBI041_2D00_FPLN;XDOKOV25;30.05.2018;31.12.9999;;30.05.2018;16:03:25;0;;
