Роль;РольКодРоли
Полномочия на просмотр ЗНО по ПФМ XXXX06 ;ZUFM04X_FSL_VW_XXXX06 
Полномочия на просмотр ЗНО по ПФМ XXXX07 ;ZUFM04X_FSL_VW_XXXX07 
Полномочия на просмотр ЗНО по ПФМ XXXX07 ;ZUFM04X_FSL_VW_XXXX07 
Полномочия на просмотр ЗНО по ПФМ XXXX08 ;ZUFM04X_FSL_VW_XXXX08 
Полномочия на просмотр ЗНО по ПФМ XXXX08 ;ZUFM04X_FSL_VW_XXXX08 
Полномочия на просмотр ЗНО по ПФМ XXXX08 ;ZUFM04X_FSL_VW_XXXX08 
Полномочия на просмотр ЗНО по ПФМ XXXX09 ;ZUFM04X_FSL_VW_XXXX09 
Полномочия на просмотр ЗНО по ПФМ XXXX10 ;ZUFM04X_FSL_VW_XXXX10 
Полномочия на просмотр ЗНО по ПФМ XXXX11 ;ZUFM04X_FSL_VW_XXXX11 
Полномочия на просмотр ЗНО по ПФМ XXXX12 ;ZUFM04X_FSL_VW_XXXX12 
Полномочия на просмотр ЗНО по ПФМ XXXX15 ;ZUFM04X_FSL_VW_XXXX15 
Полномочия на просмотр ЗНО по ПФМ XXXX15 ;ZUFM04X_FSL_VW_XXXX15 
Полномочия на просмотр ЗНО по ПФМ XXXX16 ;ZUFM04X_FSL_VW_XXXX16 
Полномочия на просмотр ЗНО по ПФМ XXXX16 ;ZUFM04X_FSL_VW_XXXX16 
Полномочия на просмотр ЗНО по ПФМ XXXX17 ;ZUFM04X_FSL_VW_XXXX17 
Полномочия на просмотр ЗНО по ПФМ XXXX17 ;ZUFM04X_FSL_VW_XXXX17 
Полномочия на просмотр ЗНО по ПФМ XXXX17 ;ZUFM04X_FSL_VW_XXXX17 
Полномочия на просмотр ЗНО по ПФМ XXXX18 ;ZUFM04X_FSL_VW_XXXX18 
Полномочия на просмотр ЗНО по ПФМ XXXX18 ;ZUFM04X_FSL_VW_XXXX18 
Полномочия на просмотр ЗНО по ПФМ XXXX19 ;ZUFM04X_FSL_VW_XXXX19 
Полномочия на просмотр ЗНО по ПФМ XXXX19 ;ZUFM04X_FSL_VW_XXXX19 
Полномочия на просмотр ЗНО по ПФМ XXXX20 ;ZUFM04X_FSL_VW_XXXX20 
Полномочия на просмотр ЗНО по ПФМ XXXX21 ;ZUFM04X_FSL_VW_XXXX21 
Полномочия на просмотр ЗНО по ПФМ XXXX22 ;ZUFM04X_FSL_VW_XXXX22 
Полномочия на просмотр ЗНО по ПФМ XXXX23 ;ZUFM04X_FSL_VW_XXXX23 
Полномочия на просмотр ЗНО по ПФМ XXXX24 ;ZUFM04X_FSL_VW_XXXX24 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на просмотр ЗНО по всем ПФМ ;ZUFM04X_FSL_VW_XXXXXX 
Полномочия на редактирование ЗНО по МВП D100 ;ZUFM04X_PCR_CH_D100 
Полномочия на редактирование ЗНО по МВП D100 ;ZUFM04X_PCR_CH_D100 
Полномочия на редактирование ЗНО по МВП D100 ;ZUFM04X_PCR_CH_D100 
Полномочия на редактирование ЗНО по МВП D100 ;ZUFM04X_PCR_CH_D100 
Полномочия на редактирование ЗНО по МВП D200 ;ZUFM04X_PCR_CH_D200 
Полномочия на редактирование ЗНО по МВП D200 ;ZUFM04X_PCR_CH_D200 
Полномочия на редактирование ЗНО по МВП D200 ;ZUFM04X_PCR_CH_D200 
Полномочия на редактирование ЗНО по МВП D202 ;ZUFM04X_PCR_CH_D202 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D205 ;ZUFM04X_PCR_CH_D205 
Полномочия на редактирование ЗНО по МВП D207 ;ZUFM04X_PCR_CH_D207 
Полномочия на редактирование ЗНО по МВП D207 ;ZUFM04X_PCR_CH_D207 
Полномочия на редактирование ЗНО по МВП D207 ;ZUFM04X_PCR_CH_D207 
Полномочия на редактирование ЗНО по МВП D207 ;ZUFM04X_PCR_CH_D207 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D214 ;ZUFM04X_PCR_CH_D214 
Полномочия на редактирование ЗНО по МВП D217 ;ZUFM04X_PCR_CH_D217 
Полномочия на редактирование ЗНО по МВП D221 ;ZUFM04X_PCR_CH_D221 
Полномочия на редактирование ЗНО по МВП D222 ;ZUFM04X_PCR_CH_D222 
Полномочия на редактирование ЗНО по МВП D222 ;ZUFM04X_PCR_CH_D222 
Полномочия на редактирование ЗНО по МВП D222 ;ZUFM04X_PCR_CH_D222 
Полномочия на редактирование ЗНО по МВП D291 ;ZUFM04X_PCR_CH_D291 
Полномочия на редактирование ЗНО по МВП D300 ;ZUFM04X_PCR_CH_D300 
Полномочия на редактирование ЗНО по МВП D300 ;ZUFM04X_PCR_CH_D300 
Полномочия на редактирование ЗНО по МВП D300 ;ZUFM04X_PCR_CH_D300 
Полномочия на редактирование ЗНО по МВП D300 ;ZUFM04X_PCR_CH_D300 
Полномочия на редактирование ЗНО по МВП D300 ;ZUFM04X_PCR_CH_D300 
Полномочия на редактирование ЗНО по МВП D400 ;ZUFM04X_PCR_CH_D400 
Полномочия на редактирование ЗНО по МВП D440 ;ZUFM04X_PCR_CH_D440 
Полномочия на редактирование ЗНО по МВП D440 ;ZUFM04X_PCR_CH_D440 
Полномочия на редактирование ЗНО по МВП D461 ;ZUFM04X_PCR_CH_D461 
Полномочия на редактирование ЗНО по МВП D461 ;ZUFM04X_PCR_CH_D461 
Полномочия на редактирование ЗНО по МВП D461 ;ZUFM04X_PCR_CH_D461 
Полномочия на редактирование ЗНО по МВП D461 ;ZUFM04X_PCR_CH_D461 
Полномочия на редактирование ЗНО всех МВП для ТГК-1 ;ZUFM04X_PCR_CH_DXXX 
Полномочия на просмотр ЗНО по МВП D100 ;ZUFM04X_PCR_VW_D100 
Полномочия на просмотр ЗНО по МВП D200 ;ZUFM04X_PCR_VW_D200 
Полномочия на просмотр ЗНО по МВП D202 ;ZUFM04X_PCR_VW_D202 
Полномочия на просмотр ЗНО по МВП D207 ;ZUFM04X_PCR_VW_D207 
Полномочия на просмотр ЗНО по МВП D214 ;ZUFM04X_PCR_VW_D214 
Полномочия на просмотр ЗНО по МВП D220 ;ZUFM04X_PCR_VW_D220 
Полномочия на просмотр ЗНО по МВП D221 ;ZUFM04X_PCR_VW_D221 
Полномочия на просмотр ЗНО по МВП D221 ;ZUFM04X_PCR_VW_D221 
Полномочия на просмотр ЗНО по МВП D222 ;ZUFM04X_PCR_VW_D222 
Полномочия на просмотр ЗНО по МВП D222 ;ZUFM04X_PCR_VW_D222 
Полномочия на просмотр ЗНО по МВП D400 ;ZUFM04X_PCR_VW_D400 
Полномочия на просмотр ЗНО по МВП D400 ;ZUFM04X_PCR_VW_D400 
Полномочия на просмотр ЗНО по МВП D400 ;ZUFM04X_PCR_VW_D400 
Полномочия на просмотр ЗНО по МВП D420 ;ZUFM04X_PCR_VW_D420 
Полномочия на просмотр ЗНО по МВП D440 ;ZUFM04X_PCR_VW_D440 
Полномочия на просмотр ЗНО по МВП D440 ;ZUFM04X_PCR_VW_D440 
Полномочия на просмотр ЗНО всех МВП для ТГК-1 ;ZUFM04X_PCR_VW_DXXX 
Полномочия на просмотр ЗНО всех МВП для ТГК-1 ;ZUFM04X_PCR_VW_DXXX 
Полномочия на просмотр ЗНО всех МВП для ТГК-1 ;ZUFM04X_PCR_VW_DXXX 
Полномочия на просмотр ЗНО всех МВП для ТГК-1 ;ZUFM04X_PCR_VW_DXXX 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия на инв. заявки и программа Завод D100 ;ZUIM01X_WKS_D100 
Полномочия Завод D100 Инициатор инвестиций ;ZUIM01X_WKS_D100_I3 
Полномочия Завод D100 Инициатор инвестиций ;ZUIM01X_WKS_D100_I3 
Полномочия Завод D100 Согласующий инвестиции ;ZUIM01X_WKS_D100_I6 
Полномочия Завод D100 Согласующий инвестиции ;ZUIM01X_WKS_D100_I6 
Полномочия Завод D100 Согласующий инвестиции ;ZUIM01X_WKS_D100_I6 
Полномочия Завод D100 Согласующий инвестиции ;ZUIM01X_WKS_D100_I6 
Полномочия Завод D100 Согласующий инвестиции ;ZUIM01X_WKS_D100_I6 
Полномочия на инв. заявки и программа Завод D200 ;ZUIM01X_WKS_D200 
Полномочия Завод D200 Инициатор инвестиций ;ZUIM01X_WKS_D200_I3 
Полномочия Завод D200 Согласующий инвестиции ;ZUIM01X_WKS_D200_I6 
Полномочия на инв. заявки и программа Завод D202 ;ZUIM01X_WKS_D202 
Полномочия Завод D202 Инициатор инвестиций ;ZUIM01X_WKS_D202_I3 
Полномочия Завод D202 Согласующий инвестиции ;ZUIM01X_WKS_D202_I6 
Полномочия на инв. заявки и программа Завод D205 ;ZUIM01X_WKS_D205 
Полномочия Завод D205 Инициатор инвестиций ;ZUIM01X_WKS_D205_I3 
Полномочия Завод D205 Согласующий инвестиции ;ZUIM01X_WKS_D205_I6 
Полномочия на инв. заявки и программа Завод D207 ;ZUIM01X_WKS_D207 
Полномочия Завод D207 Инициатор инвестиций ;ZUIM01X_WKS_D207_I3 
Полномочия Завод D207 Согласующий инвестиции ;ZUIM01X_WKS_D207_I6 
Полномочия на инв. заявки и программа Завод D213 ;ZUIM01X_WKS_D213 
Полномочия Завод D213 Инициатор инвестиций ;ZUIM01X_WKS_D213_I3 
Полномочия Завод D213 Согласующий инвестиции ;ZUIM01X_WKS_D213_I6 
Полномочия на инв. заявки и программа Завод D214 ;ZUIM01X_WKS_D214 
Полномочия Завод D214 Инициатор инвестиций ;ZUIM01X_WKS_D214_I3 
Полномочия Завод D214 Согласующий инвестиции ;ZUIM01X_WKS_D214_I6 
Полномочия на инв. заявки и программа Завод D215 ;ZUIM01X_WKS_D215 
Полномочия Завод D215 Инициатор инвестиций ;ZUIM01X_WKS_D215_I3 
Полномочия Завод D215 Согласующий инвестиции ;ZUIM01X_WKS_D215_I6 
Полномочия на инв. заявки и программа Завод D217 ;ZUIM01X_WKS_D217 
Полномочия Завод D217 Инициатор инвестиций ;ZUIM01X_WKS_D217_I3 
Полномочия Завод D217 Согласующий инвестиции ;ZUIM01X_WKS_D217_I6 
Полномочия на инв. заявки и программа Завод D220 ;ZUIM01X_WKS_D220 
Полномочия Завод D220 Инициатор инвестиций ;ZUIM01X_WKS_D220_I3 
Полномочия Завод D220 Согласующий инвестиции ;ZUIM01X_WKS_D220_I6 
Полномочия на инв. заявки и программа Завод D221 ;ZUIM01X_WKS_D221 
Полномочия Завод D221 Инициатор инвестиций ;ZUIM01X_WKS_D221_I3 
Полномочия Завод D221 Согласующий инвестиции ;ZUIM01X_WKS_D221_I6 
Полномочия на инв. заявки и программа Завод D222 ;ZUIM01X_WKS_D222 
Полномочия на инв. заявки и программа Завод D222 ;ZUIM01X_WKS_D222 
Полномочия на инв. заявки и программа Завод D222 ;ZUIM01X_WKS_D222 
Полномочия Завод D222 Инициатор инвестиций ;ZUIM01X_WKS_D222_I3 
Полномочия Завод D222 Инициатор инвестиций ;ZUIM01X_WKS_D222_I3 
Полномочия Завод D222 Согласующий инвестиции ;ZUIM01X_WKS_D222_I6 
Полномочия Завод D222 Технический эксперт ;ZUIM01X_WKS_D222_I7 
Полномочия на инв. заявки и программа Завод D230 ;ZUIM01X_WKS_D230 
Полномочия Завод D230 Инициатор инвестиций ;ZUIM01X_WKS_D230_I3 
Полномочия Завод D230 Согласующий инвестиции ;ZUIM01X_WKS_D230_I6 
Полномочия на инв. заявки и программа Завод D291 ;ZUIM01X_WKS_D291 
Полномочия Завод D291 Инициатор инвестиций ;ZUIM01X_WKS_D291_I3 
Полномочия Завод D291 Согласующий инвестиции ;ZUIM01X_WKS_D291_I6 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия на инв. заявки и программа Завод D300 ;ZUIM01X_WKS_D300 
Полномочия Завод D300 Инициатор инвестиций ;ZUIM01X_WKS_D300_I3 
Полномочия Завод D300 Инициатор инвестиций ;ZUIM01X_WKS_D300_I3 
Полномочия Завод D300 Инициатор инвестиций ;ZUIM01X_WKS_D300_I3 
Полномочия Завод D300 Инициатор инвестиций ;ZUIM01X_WKS_D300_I3 
Полномочия Завод D300 Инициатор инвестиций ;ZUIM01X_WKS_D300_I3 
Полномочия Завод D300 Согласующий инвестиции ;ZUIM01X_WKS_D300_I6 
Полномочия Завод D300 Согласующий инвестиции ;ZUIM01X_WKS_D300_I6 
Полномочия Завод D300 Согласующий инвестиции ;ZUIM01X_WKS_D300_I6 
Полномочия Завод D300 Согласующий инвестиции ;ZUIM01X_WKS_D300_I6 
Полномочия Завод D300 Технический эксперт ;ZUIM01X_WKS_D300_I7 
Полномочия Завод D300 Технический эксперт ;ZUIM01X_WKS_D300_I7 
Полномочия на инв. заявки и программа Завод D330 ;ZUIM01X_WKS_D330 
Полномочия на инв. заявки и программа Завод D330 ;ZUIM01X_WKS_D330 
Полномочия на инв. заявки и программа Завод D330 ;ZUIM01X_WKS_D330 
